"Kala Tools Equipments Pvt Ltd","Pari Engineer","270/2142, Motilal Nagar No. 1, Link Road, Goregoan-west,",19.1706047058,72.8355331421
"Sumitomo Chemicals India Pvt. Ltd.","Lilou Dixon","293,adarsh Nagar, Jogeshwari (west), Andheri (west),",19.1065788269,72.8652267456
"Sree Manohari Chemicals","Katja Clarke","65/1733, Kannamwar Nagar, No.2, Vikhroli (e),",19.1204128265,72.939414978
"Trans World Traders","Marie Verma","1601, Maker Chamber V, 16th Floor, Nariman Point,",18.9238624573,72.8221588135
"Asiad Hoildays Pvt Ltd","Akshara Wells","75, Church Road, Kalina,",19.0783824921,72.8683395386
"The Scientific Fertiliser Company Pvt. Ltd.","Mia Chander","604/a, Nirman Cottage, Yari Road, Andheri(w),",19.1397361755,72.8093948364
"Rosita Enterprises","Olivia Schmidt","3-b, Thacker Idnustrial Estate, N.m. Joshi Marg,",18.9892978668,72.8312225342
"Exclusive Coaters Pvt. Ltd.","Zoé Nita","15-b, Thackar Industrial Estate, N.m. Joshi Marg,",18.9892978668,72.8312225342
"Sherad Laboratories","Simone Thomas","20, Dr. E. Moses Road, Mahalaxmi,",18.9903736115,72.8216781616
"Ajit Chemicals Pvt Ltd","Lisa Nath","G-2/3, Sheetal Darshan L.j.road, Mahim,",19.0328998566,72.8422470093
"G. M. Polychem","Maximilian Walker","A/149, 1st Floor, Ghatkopar Indl. Estate, Amrut Nagar, L.b.s. Marg, Ghatkopar (w),",19.101272583,72.914100647
"Greenline Polymer Pvt. Ltd.","Alexander Black","Shop No. 1, Raj Lok, Ovari Pada, Dahisar (e),",19.2576408386,72.8485946655
"Sterling Book House","Avani Vijaya","172, Nagdevi Street, 2nd Floor,",18.950925827,72.8339920044
"Combine Engineering Works","Riley Aggarwal","Agra Road, Ind. Premises Co-op. Society Ltd., C/25a, Ghatkopar (west),",27.1777191162,78.0093002319
"Wel Worth Industries (india)","Tanja Raji","69, Princess Street,",18.947435379,72.8306350708
"Bhaskar Enterprises","Uwe Knight","A/303, Emerald Court, Midc, Andheri East,",19.1146678925,72.8720321655
"Innova Rubbers (p) Ltd.","Uwe Vincent","Averest Building, 9th Floor, Tardeo,",18.9705028534,72.8146972656
"Impex International Corporation","Gabriel White","212, Maker Chambers V, Nariman Point,",18.9237327576,72.8222885132
"Prameen Industries","Sara Lefebvre","26, Nariman Bhavan, Nariman Point,",18.9258460999,72.8215103149
"Jadavlal & Co.","Ulrike Roux","177/181, J.t Bldg., 3rd Kumbharwada,",18.9603347778,72.8272399902
"Industrial & Commercial Enterprises","Karolin Wood","24-a, Nariman Bhavan, Nariman Point,",18.9258460999,72.8215103149
"Natural Granite","Kerstin Arun","304-a, Standard House, 83, M.k. Marg,",28.6426525116,77.2450485229
"Mikron Enterprises","Mike, Maik Robertson","215, T.v.industrial Estate, S.k.ahire Marg, Worli,",19.008354187,72.8207931519
"Swiss Personal Care Pvt. Ltd.","Maria Bhat","56, Abdul Rehman Street,",18.950717926,72.8327865601
"Bagla Exports Pvt Ltd","Mathis Wells","I.b.patel Road, Opp. Laghu Udyog Kendra, Goregaon (east),",19.1612739563,72.8544692993
"Navin Mehta & Co.","Vanessa Cole","A-56, New Empire Industrial Estate, J.b. Nagar, Andheri(e),",19.1138820648,72.8709030151
"Vinith International Inc.","Jens Raman","B/15, Kripadham, Kasturba 'x' Road No-2, Borivali (east),",19.2273712158,72.8590621948
"United Paint Industries","Aarav Bhat","88/89, 1st Lane, Darukhana, Mazagaon,",18.9725170135,72.8475341797
"Atam Rubbers (p) Ltd.","Tanja Lambert","37, 2nd Bhoiwada, Bhuleshwar Road,",18.9529590607,72.8293151855
"Sakthi Rubber Lining Works","Mia Brown","7/22, Tardeo A/c Market, Tardeo,",18.9724903107,72.8140945435
"Mythri Crop Care (p) Limited","Kathrin Vijaya","116, Nagdevi, Street,",18.950925827,72.8339920044
"Waltar Enterprises","Charlie Lee","1/1 Lokhandwala, Andheri West,",19.1420001984,72.8263168335
"Shree Ganesh Enterpries","Aarush Jackson","133-c, Mittal Tower, Nariman Point,",18.9258136749,72.8226394653
"Hindustan Traders","Marco Bernard","151/155, Sarang Street,",18.9487495422,72.8339538574
"Tri - Star Seafoods","Diya Robinson","303, Abdul Rehman Street,",18.950717926,72.8327865601
"Dang Engineering Works","Ines Jackson","51-165, C.m.azad Road,",28.6630191803,77.2800216675
"Dipika Plastic Industries","Kristin Hoffmann","295, Nagderi Street,",18.950925827,72.8339920044
"Colour Chromes Pvt. Ltd.","Diana Evans","No. 36, Mohamedali Road,",18.955663681,72.8327255249
"Rohil Zinc Limited","Marcel Davies","F-16, Midc, Marol, Andheri (e),",19.1174812317,72.8733444214
"Xansa India Ltd","Lily Garcia","Unit No. 109/111, 7, Udyog Nagar, S.v. Road, Goregaon(w),",19.1635322571,72.851776123
"Vaighai Chemical Industries Ltd.","Lena Patel","318, Hill View Indl. Estate, Ghatkopar (w),",19.101726532,72.9130706787
"Naqsh Collection","Mandy Goel","207, Unique Industrial Estate, Prabhadevi,",19.0181179047,72.8284225464
"Durga Rubber & Chemicals","Kabir Brown","S.v.p. Road, No. 462,",18.9581279755,72.8239059448
"Permeshwar Exports","Hugo Sai","12, Geeta Industrial Estate, I.b. Patel Road, Goregaon (e),",19.1612739563,72.8544692993
"Chemi Instrumets","Avani Suri","67, Charkop Ind Estate, Kandivli West,",19.2080802917,72.8264389038
"T M Industries","Sophie Schulz","362, Vithal Bhai Patel Road,",19.0716667175,72.8341140747
"M. N. Capital Pvt. Ltd.","Nathan Wilson","A-38, Building No. 3, Laghu Udyog Kendra, I.b. Patel Road, Goregaon (e),",19.1612739563,72.8544692993
"Ti Metal Forming","Aaradhya Subramani","16, 1st Bhatwadi, Girgaum,",18.9568481445,72.8182983398
"Quantum Power Systems","Sven, Swen White","Plot No. 12, Road No. 13,",17.4093666077,78.4381484985
"Sasibhusan Kar & Sons","Stefanie Davies","336, V.p. Road, Near Imperial Cenima,",28.6412754059,77.2108535767
"Peoples Techtronics (p) Ltd.","Alfie Narayan","3, Court House, Lokmanya Tilak Road, Dhobi Talao,",18.9462032318,72.8319473267
"Tanishq Enterprises","Ulrich Simon","Shaktinagar, 21/1, C.s.c. Road No. 6, Dahisar (east),",19.2596702576,72.8617019653
"Nabs Inc.","Max Laurent","Vithal Bhai Patel Road, No. 324,",19.0716667175,72.8341140747
"S. S. Kasi Thread Makers","Klaudia Schulz","78-b, Dr. Annie Besant Road, Worli,",19.0055904388,72.8180541992
"Kripal Textile Mills Pvt Ltd","Mario Laurent","389, Mahendra Mansion, J.s.s. Road, Girgaon,",18.9528636932,72.8216934204
"Trichy Distilleries & Chemicals Ltd","Isla Johnson","98, Bajaj Bhawan, Nariman Point,",18.9258728027,72.8224029541
"Clixport India Pvt Ltd","Aadhya Nara","796, Adarsh Nagar, New Link Road, Oshiwara, Jogeshwari (w),",19.1458930969,72.8329086304
"N S P Tex","Leon Srini","Unit No.45, Unique Industrial Estate, Dr. Rajendra Prasad Road,",19.1792945862,72.9516601562
"Venus Impex","Christian Madan","V.p. Road, No.361,",17.2909736633,74.4509887695
"Ji Engineers","Maria White","306b, Lokhandwala Complex, 1st Cross Lane, Andheri -west,",19.1420001984,72.8263168335
"J. R. Trading Pvt. Ltd.","Pari Schulz","79, Virwani Industrial Estate, Western Express Highway, Goregaon (e),",19.1979198456,72.8607711792
"Amar Polymers","Uwe Sharma","27, Ashar Bldg., A.g. Street,",19.2101135254,72.8674926758
"Garnit Export India","Riya Martinez","502, Arun Chambers, Tardeo Road",18.9731693268,72.8137969971
"Combine Engineering Works","Vanessa Wright","A-22, Laghu Udyog Kendra, L.b. Patel Road, Goregaon (e),",19.1612739563,72.8544692993
"Vikash Polymers","Vanessa David","Plot No. 81, Office No. 19, 1st Floor, Dr. E. Moses Road, Worli,",18.983915329,72.8265304565
"Lakshmi Engineering Works","Julia King","Kanjur Village Road, Kanjur Marg (east),",19.1335124969,72.9358901978
"Protech Group","Anika Robertson","B-12, Ramachandra Apartment, Lokmanya Nagar No.2,",18.5121574402,73.857925415
"Libra Hydroflex","Nathan Jones","205, Nirmal Industrial Estate, Plot No.109-c, Sion(e),",19.0461788177,72.868812561
"S. V. Metal Corporation","Kristian Bertrand","416, Raheja Chambers, Nariman Point,",18.9238510132,72.8235855103
"Shori Chemicals","Harry Evans","C-5, Laxmi Tower, Bandra Kurla Complex, Bandra(e),",19.0611553192,72.8463745117
"Mm Agrichem Pvt. Ltd.","Prisha Martinez","93-a, Mittal Towers, Nariman Point,",18.924905777,72.8246307373
"Rajasthan Art Industries","Katja Prasad","192/8, Guru Prasad, 3rd Floor, Sion (e),",19.0578613281,72.8900604248
"The Bangalore Printing & Publishing Co. Ltd.","Florian Petit","Laxmi Nivas, No. 355, V. P. Road,",19.0834884644,72.8434677124
"Jubilant Chemsys Ltd.","Ananya Brown","9/9, Topiwala Lane, Lamington Road,",18.9605064392,72.8173294067
"Multi Agencies","Manon White","105, M.s. Marg,r.no:10, Fort,",12.976017952,77.6409301758
"Dharani Export Import Services Pvt. Ltd.","Jade Chandra","36, Midc, Central Road, Andheri (east),",19.1179141998,72.8657913208
"Gupta Exim (india) Pvt Ltd","Doreen Nath","462, S.v.p. Road,",18.9581279755,72.8239059448
"Toshniwal Son Pvt. Ltd.","Birgit Kennedy","Kherani Road, Sakinaka,",19.1065254211,72.8900985718
"Kanta Chemicals","Tanja Sara","Plot No. 25, Sweety Bungalow, Vithal Nagar, Vile Parle (w),",19.0797309875,72.8406143188
"Aaryan Export","Ritvik Madan","5, L.b.s. Marg, Ghatkopar, Sai Raja Rajeshwar Road, Naren Nagar (w),",19.087480545,72.9022674561
"Hindusthan Heavy Chemicals Ltd","Angelika Bertrand","37, Barrister Nath Pai Marg, Cotton Green,",18.987657547,72.8443222046
"Excigen","Florian Knight","27, Kenedy Bridge,",18.9589138031,72.814704895
"Sai Industrial Gases","James Weber","405, Rewa Chambers, 4th Floor, New Marine Lines,",18.9388999939,72.828742981
"Shiv-shakti Plastic","Nathan Kishore","Bombay Rubber Works Compound, Near Shetty Chemicals, Off. Saki Vihar Road, Chandivali,",19.0176563263,72.8561782837
"Best Mummy Cake&sweets","Anika Goel","12, Kala Bhavan, 3rd Floor, Mathew Road,",18.9561233521,72.8152313232
"Aarpee Electronics","Oliver Narayan","S-304, L.b.s.marg, Mulund (w),",19.1830043793,72.9480285645
"Planetum Intertrade","Pranav Brown","46, Paras Industrial Estate,",19.1898536682,72.8385543823
"Nirtex Corporation","Maximilian Wells","108, Damji Shamji Udyog Bhavan, Veera Desai Road, Andheri (west),",19.1311950684,72.837562561
"Chemicolour International","Heike Nara","Shop No. 8, R.k. Building No. 3, Khetwadi 8th Lane,",18.9650058746,72.8267211914
"Imperial Coating International Co. India","Aadhya Nath","460, S.v.p. Road,",18.9581279755,72.8239059448
"Pasricha Fertilizer","Ralf Cole","605, Jagdamba Complex, Link Road, Malad (w),",19.1816997528,72.8359298706
"Gemco Controls Ltd","Lilou Lefebvre","Plot No. 8, Cama Industrial Estate, Goregaon (e),",19.1582431793,72.8537597656
"Soma Specialities Pvt. Ltd.","Anaya Lal","316, Sanjay Chambers, V P Road,",12.9902124405,77.5932540894
"Vimala Mass Finishing Pvt. Ltd.","Shaurya Mason","293/2328, M. G. Road, Motilal Nagar-2, Goregaon (w),",19.1635322571,72.851776123
"Beauty Arts","Eric, Erik Becker","A-102, Krishna Building, Shantivan Borivli (e),",19.2339897156,72.8650054932
"Kanegrade Flavours & Ingredients Pvt. Ltd.","Frank Williams","Flat No.502/503 Kamala Ashish Tower, Mahavir Nagar, Kandivali (w),",19.210313797,72.8405761719
"Tyco Electronics","Ulrich Johnson","19, Kazi Syed Street, Off. Masjid Bunder Road,",18.9533538818,72.8368988037
"Raj Lalita Chemicals Private Limited","Anja Chander","Amrit Niwas, No. 22/b, Lohar Chawl, No. 165,",18.9473075867,72.8268585205
"Swiss Personal Care Pvt. Ltd.","James Robert","5/46, Tardeo A/c Market Bldg., Tardeo Road,",18.9737892151,72.8138885498
"B.g.k. Precision Products","Tom Johnson","70, Gokhale Road (south), Dadar,",19.014673233,72.8342895508
"Appolo Electrical Co.","Uwe Walker","A-1, Veena Nagar, L.b.s. Marg, Mulund (west),",19.1192779541,72.9258270264
"Jivanlal & Sons","Benjamin Sara","108/109, Twin Arcade, Military Road, Marol,",19.1169433594,72.8825531006
"National Traders","Lukas Taylor","P.o. Bag 16888, Vile Parle East,",19.0981330872,72.8863677979
"Reliable Engineering Company","Sara White","Raja Ind Estate, Office No. 116, Mulund - West,",19.1653785706,72.9417190552
"Super India Rubber Works","Frank Hall","Pratap Nagar, J.v. Link Road, Jogeshwari(e),",19.1409034729,72.8575210571
"Kanubhai Electrical Pvt Ltd","Aarav Müller","265-b, Abdul Rehman Street,",18.950717926,72.8327865601
"Intrax Systems Pvt. Ltd.","Olivia Patel","201 Yaswant Shastri S.m. Road, Mulund (w),",19.1746730804,72.943107605
"Farry Industries Ltd","Karin Petit","Jogani Industrial Complex, 6/314, Near A.t.i., Sion,",19.0558815002,72.8768005371
"Murlidhar Ratanlal Exports Ltd.","Pari Prasad","37,3rd Flr.,bhandup Industrial Estate, Bhandup West,",19.1547336578,72.9379348755
"South India Prime Tannery Pvt Ltd","Nathan Moreau","A-2, 27 & 40, Diwan & Shah Industrial Estate, Vasai (e),",19.3942108154,72.8633651733
"Sanjiv International","Silke Mehta","R-1/3, Sunder Nagar, Malad (west),",19.1260948181,72.8707504272
"Dv Chem Solutions Pvt. Ltd.","Amelia Chandra","221, A To Z Industrial Estate, Lower Parel,",18.9994487762,72.8234939575
"Hmt (international) Ltd","Patrick Shan","Unit No. 119, Hind Rajasthan Building, Dadar (east),",19.0161190033,72.8428955078
"G. C.  Exports","Peter Laurent","47/48a, 2nd Floor, Ghanshyam Ind. Estate., Veera Desai Road., Andheri (w),",19.1354942322,72.8339614868
"Hotel Shreemaya","Leon Chandra","Ghatkopar Indl. Est., No. A-103, Ghatkopar (w),",19.101272583,72.914100647
"Metal Impacts Pvt. Ltd.","Dominik Arun","115, Sheriff Devji Street,",18.9509868622,72.835067749
"Khyati Multimedia Entertainment Ltd","Maria Müller","M. K. Brothers Indl. Estate, No. 7, A.k. Road, Andheri (e),",19.0943508148,72.8838500977
"Global Sourcing","Oliver Roux","4 Parekh Mansion, 514/22, S.v.p. Road, Opera House,",18.9571857452,72.8160858154
"Cycle Corporation Of India Ltd","Aryan Sethi","G/o/6 Cheeta Camp Trombay-88,",19.0378856659,72.9482727051
"Toshniwal Exports Ltd","Ritvik Michel","180/82, Sameul Street,",18.9514389038,72.8366622925
"Kerala Transport Co.","Jessica Wilson","Sundaram Estate, 1st Floor, Govandi Station Road, Govandi (e),",19.0545330048,72.9148101807
"Shiv Enterprises","Yvonne Fischer","Dgp House, 88c, Old Prabhadevi Road,",19.0153274536,72.825012207
"J.h.b Enterprises","Clara Müller","B-603, Sterling Court, Midc, Andheri (e),",19.1198310852,72.881362915
"Sumka Sons Inc","Melanie Anand","82, Mittal Chambers, Nariman Point,",18.9264221191,72.8219909668
"Demosha Chemicals Pvt. Ltd.","Kevin Srini","115, Sarang Street,",18.9487495422,72.8339538574
"Nalco Chemicals India","Laura Phillips","16, Dattatray Road, Santa Cruz West,",19.0856437683,72.8359298706
"Dcm Shriram Industries Ltd.","Uwe Becker","206, Samuel Street, 2nd Floor, Masjid,",18.9514389038,72.8366622925
"Genesis Membrane Sepratech Pvt. Ltd.","Aaradhya Harvey","A-32, Laghu Udyog Kendra, I.b. Patel Rd., Goregaon (e),",19.1612739563,72.8544692993
"Agni Fiber Boards Pvt. Ltd.","Klaudia Patel","114, A-1 Apartment, 270 Walkeshwar Road,",18.9464454651,72.7959518433
"Gee Gee Kay Chemical Industry","Monika Morel","44a Mittal Tower, Nariman Point,",18.9258136749,72.8226394653
"S. M. Creative Electronics Limited","Sven, Swen Lal","G-12 Midc, Andheri East,",19.1243801117,72.8691329956
"Rathi Brothers","Aditya Fox","335, A To Z Industrial Estate, G. K. Lower Parel,",18.9994487762,72.8234939575
"Chemiquip Industries","Nicole André","H.d. Bldg. 21/4, Kennedy Bridge,",18.9589138031,72.814704895
"Pooja Industries","Maximilian Brown","29/31, Khadak Street, Masjid Bunder Road,",18.9534301758,72.8358459473
"Futura Conveyor Systems Pvt. Ltd.","Birgit François","Shop No. 4, Sion Bandra Link Road, Sion (w),",19.049993515,72.8495483398
"Indo Germa Products Ltd","Sara Sara","Hanuman Road, Vile Parle East,",19.1036777496,72.8532867432
"Metalinox India","Mathis Bonnet","296, Abdul Rehman Street, 1st Floor,",18.950717926,72.8327865601
"Berger Paints Limited","Sara Ali","73b, Mittal Towers, 210, Nariman Point,",18.924905777,72.8246307373
"Scientific Silica Products","Maximilian Moreau","406/407, Embassy Centre, Nariman Point,",18.9243278503,72.821182251
"Navjivan Metal Corporation","Petra Pal","50-a, Poona Street, Dana Bunder,",18.9555358887,72.8401031494
"Colour Chromes Pvt. Ltd.","Barbara Shan","B-92/94, Gowalia Tank Road, Opp. Cumballa Hill Hospital, Kemps Corner,",18.9632472992,72.8086776733
"Krypton Industries Ltd.","Shanaya Sara","27, Sutar Chawl, 2nd Floor, Marine Lines,",18.9502105713,72.8322372437
"Lmc Enterprises Private Ltd.","Aanya Vincent","66/67, Gold Feild Plaza, Dharavi,",19.0485801697,72.8591690063
"Nakoda Silk Mills","Maximilian Hall","F/85, Oberoi Shopping Centre, 2nd Floor, Nariman Point,",18.9274787903,72.8207931519
"J.h.b Enterprises","Atharv Sara","N-28, Oberoi Shopping Center, Nariman Point,",18.9274787903,72.8207931519
"Gulf Enterprises Experts","Jack Srini","105, Nirmal Industrial Estate, Road No.29, Sion East,",19.0461788177,72.868812561
"Vastas Hose Division (p) Ltd.","Thomas Mason","22-a/201, Kapadia Nagar C.s.t. Road Kurla (w),",19.0739974976,72.8731002808
"Vamshi Rubber Ltd.","Maëlys Pal","42, Gujar Street,",18.9591445923,72.8302078247
"Laxmi Fashions","Mike, Maik Aggarwal","63/69, Nagdevi Cross Lane, Masjid Bunder,",18.9516010284,72.8345489502
"Ambica Crush Tech Pvt. Ltd","Aarav Robert","Ghatkopar Industrial Estate, C-230, L.b.s. Marg, Ghatkopar (w),",19.0971164703,72.9135742188
"Amrapali Enterpreneur","Martina Murphy","13, Laxmi Compound, Andheri (east), Chakala,",19.1159324646,72.8644180298
"Servomax India Ltd.","Christina Rana","R.m. House, Kherani Road, Sakinaka,",19.1065254211,72.8900985718
"Royal Crown","Riley Mercier","55/57, Nagdevi X Lane,",18.950925827,72.8339920044
"Ravi Dye Chem","Jessica Pal","144, Nagdevi St.,",18.950925827,72.8339920044
"Poshak Fashions","Marina Weber","123, Narayan Dhuru Street, 2nd Floor,",18.9495258331,72.833770752
"Rohan Dyes And Intermediates Ltd","Pranav Adams","101, Nagdevi 'x' Lane,",18.950925827,72.8339920044
"Thiriveni Rubber Pvt. Ltd.","Emma Wells","59/61, Nagdevi Cross Lane, Masjid Bunder,",18.9516010284,72.8345489502
"Jaymoti Aluminium Company Pvt Ltd","Lilou Taylor","43, Nagdevi Cross Lane, 3rd Floor,",18.950925827,72.8339920044
"Lakshmi Industreis","Patrick Fox","34, Nagdevi Street, 3rd Floor, Room No. 307,",18.950925827,72.8339920044
"iPOTT Softech India Private Limited","Jonas LLoyd","115, Nagdevi Street, 2nd Floor,",18.950925827,72.8339920044
"Callina Care Overseas Pvt Ltd","Anaya Sharma","A-23, Laghu Udyog Kendra, I.b. Patel Road, Goregaon (east),",19.1612739563,72.8544692993
"Nandosal Chem Ind. Pvt. Ltd.","Martin LLoyd","84, V V Chandan Street, 2nd Floor, Vadgadi,",18.9519367218,72.8355941772
"Capital Rubber & Plastic & Products","Marina Lee","84/86, Nagdevi Cross Lane, 2nd Floor, Masjid Bunder,",18.9516010284,72.8345489502
"Krupa Corporation","Simone Aggarwal","132, Narayan Dhuru Street,",18.9495258331,72.833770752
"B.m. Flowers","Marcel Cole","111, Nagdevi Street,",18.950925827,72.8339920044
"Guardian Anti-corrosives Pvt. Ltd.","Siya Walker","8/16, Narayan Dhuru Cross Lane, 2nd Floor, Room No.20,",18.9495258331,72.833770752
"J. K. Enterprises","Jennifer Srini","342/48, V.p. Road,",17.2909736633,74.4509887695
"Devyani Embroideries","Pranav Malik","8, Bhola Bhagwan Indl. Estate, J.b. Patel Road, Goregaon (e),",19.1612739563,72.8544692993
"Asian Knit Corporation","Mia Chander","80/82, Nagdevi Street, 1st Floor,",18.950925827,72.8339920044
"Kee Controls","Chloé Subramani","Nikko House, 399, V.p. Road,",28.6315307617,77.2079315186
"Rajesh Chemical Industries","Advaith Patel","59/61, Nagdevi X Lane, 2nd Floor,",18.950925827,72.8339920044
"Karnataka State Handicrafts Development Corp. Limited","Tim Wright","Parekh Mansion,  S. V. P. Road, No. 516, Opera House,",18.9571857452,72.8160858154
"Premier Alchem Industries","Ulrike Leroy","39, Abhinav Nagar, Borivalli (e),",19.2316646576,72.870010376
"Diac Services","Tanja André","G-12, M.k. Industrial Estate, Sonawala Cross Road No. 2, Goregaon (east),",19.1596336365,72.8520278931
"Kay Kay Fluid Seals Ltd.","Camille Mehta","7, Sutar Chawl, 3rd Floor,",18.9502105713,72.8322372437
"King Chemicals","Steffen Mittal","305, Arcadia, Nariman Point,",18.9245548248,72.8206176758
"Hotel Allahabad Regency","Jens Smith","10/119, Sahakar Nagar-1, Chembur,",19.0630702972,72.8917922974
"Sunrise Solar Pvt. Ltd.","Diana White","217, Bombay A/c Market, 2nd Floor, Tardeo,",18.9724903107,72.8140945435
"MediaNama","Harry Aggarwal","D-15, Vikas Industrial Estate, Bhayander (east),",19.301568985,72.8550567627
"Paramount Chemical Industries","Jack Wood","Sai Nagar, B, 2nd Floor, Room No.-29, M.g.road, Kandivali (w),",19.2116851807,72.8201599121
"Jayshree Tea & Industry","David Jai","Utkarsh Nagar, Tambopata Road, Bhandup,",19.1505470276,72.9312896729
"Parallax Decor Pvt. Ltd.","Atharv Campbell","60, Mehta Indl. Estate, Liberty Garden ",19.1860103607,72.8407440186
"Meenakshi Art & Crafts","Nathan Chandra","G-6, Shantinath Shopping Ctr., S.v. Road, Malad West,",19.1162128448,72.843788147
"Cheminnova Remidies Pvt Ltd","Christina Verma","Opp. 114, B.d.d., Chawl, Worli,",19.002281189,72.8183822632
"Kishan Bearing Co.","Thomas Meyer","79/81, 3rd Bhoiwada, Bhuleshwar,",18.9538631439,72.8296432495
"C C S Infotech Ltd","Vihaan Jones","63-3rd Bhoiwada, 1st Floor,",18.9538631439,72.8296432495
